label,top_left_y,top_left_x,bottom_left_x,bottom_left_y,width,top_right_x,top_right_y,bottom_right_x,bottom_right_y,height
MD_1658320196,1.4705724938205547,29.559605251207067,29.529828274701167,0.7727946020098162,1.0484968345467336,30.607148694314894,1.4258696207997625,30.577371717808994,0.7280917289890241,0.6984129542252718
MD_1658320219,1.1409674081719556,29.57570727551009,29.54694031656463,0.44321395580220674,1.048396622750223,30.623214028753623,1.0977808303581047,30.59444706980816,0.4000273779883558,0.6983462022670942
MD_1658320241,0.8037460980569019,29.59438573272329,29.565036064808396,0.10763181799055599,1.045974383997672,30.639431668250026,0.759684724742455,30.610082000335133,0.06357044467610906,0.6967327277507507
MD_1658320265,0.4710997176697931,29.577679551017628,29.55036779674847,-0.22737380492442305,1.0493890872385452,30.626267314208693,0.430097775016979,30.598955559939537,-0.26837574757723714,0.6990072915831649
MD_1658320292,0.47610349372444183,29.866902819941107,29.82929647731934,-0.22406124264230398,1.0526417827707097,30.918029528431383,0.41964673564276944,30.880423185809615,-0.28051800072397637,0.7011739406573096
MD_1658320315,0.8056727753494988,29.845477221882867,29.806673216283787,0.11113696407645496,1.0443023401580018,30.888153471218654,0.7474180182001278,30.849349465619575,0.05288220692708384,0.6956189646575477
MD_1658320338,1.1421013274795642,29.824417666326717,29.78627063056182,0.44565670651748623,1.047109098131762,30.869959528198176,1.0848328504204519,30.83181249243328,0.3883882294583738,0.6974885708057594
MD_1658320361,1.4727326496720792,29.825852064407407,29.786039659070056,0.7763582039273123,1.0471436322963195,30.87128857529308,1.412964026081456,30.831476169955728,0.7165895803366891,0.6975115743162095
MD_1658320390,1.4707888424619773,30.120038166887888,30.09735359844486,0.7721260887048047,1.0494245660088206,31.16891001455098,1.4367334915958778,31.146225446107955,0.7380707378387052,0.6990309243037834
MD_1658320413,1.1426535689044712,30.133550214875314,30.111245068079945,0.4425140751730907,1.051622074390868,31.18463902770069,1.109167827170215,31.162333880905322,0.4090283334388346,0.7004947039457162
MD_1658320436,0.8069892117810684,30.149210266380404,30.126628215847152,0.10633279595718897,1.0524110227945234,31.201075111744142,0.773087766570971,31.17849306121089,0.07243135074709156,0.7010202294095738
MD_1658320459,0.4736744682544859,30.13940998387971,30.11911053799519,-0.2260617547460545,1.0509253443762914,31.189893383987304,0.4431997976112705,31.169593938102786,-0.2565364253892699,0.7000306059611112
MD_1658320484,0.4822733188026637,30.401506710846842,30.380018777043592,-0.217692145427345,1.051322584207594,31.452334260790135,0.4500144232060734,31.430846326986885,-0.24995104102393534,0.7002952109031337
MD_1658320508,0.8141915905399909,30.384335783299402,30.36124759696434,0.11464016621748874,1.0507777995089544,31.434541753230796,0.779530305778183,31.411453566895734,0.07997888145568088,0.6999323250285588
MD_1658320531,1.1491592674853726,30.369128666771502,30.34637729946944,0.4507438813792354,1.0490566596724904,31.41762915219466,1.115003634412557,31.3948777848926,0.4165882483064197,0.6987858586605041
MD_1658320554,1.4786503769822708,30.37833482538212,30.353986668924993,0.7828963294240647,1.0451445279240832,31.422839959593244,1.4420975541603311,31.398491803136118,0.7463435066021251,0.6961799533285106
MD_1658320580,1.48415942020229,30.63962252326761,30.614441078747998,0.7857601602833917,1.0491575804032298,31.688098799150882,1.4463556184423143,31.66291735463127,0.7479563585234159,0.6988530828460009
MD_1658320604,1.1499543062596205,30.65579973342325,30.631748954204124,0.4515781791070771,1.0490630819003726,31.704241281095722,1.113847922884173,31.680190501876595,0.4154717957316295,0.698790136562926
